transaction_id,customer_id,product_id,transaction_date,quantity,total_amount
724,965,65,2022-06-27,4,1232.48
725,526,19,2024-11-15,2,122.68
726,649,54,2023-02-24,1,208.08
727,172,22,2022-02-27,1,59.58
728,53,33,2023-04-09,1,206.33
729,13,13,2024-01-22,2,604.04
730,550,37,2023-03-11,4,1134.4
731,214,47,2022-08-16,2,967.04
732,184,51,2023-01-24,4,1513.8
733,825,37,2024-07-14,5,1418.0
734,912,32,2024-03-28,4,246.36
735,278,19,2022-12-24,1,61.34
736,757,43,2022-09-02,3,1055.94
737,359,48,2022-03-04,4,711.68
738,879,87,2022-10-15,5,1492.5
739,568,48,2024-11-15,5,889.6
740,982,81,2023-07-22,3,926.61
741,499,14,2022-05-19,3,723.51
742,844,37,2022-06-16,4,1134.4
743,202,31,2024-01-18,5,155.8
744,192,18,2022-03-07,1,179.22
745,39,76,2023-04-28,5,723.25
746,746,76,2024-11-04,2,289.3
747,748,45,2024-05-28,1,196.86
748,129,98,2023-11-14,1,463.89
749,417,14,2023-08-24,3,723.51
750,890,94,2024-09-18,4,366.84
751,186,43,2023-09-01,2,703.96
752,677,64,2022-06-25,2,891.86
753,879,81,2024-06-17,5,1544.35
754,120,91,2022-02-08,3,384.81
755,889,34,2023-12-16,4,48.6
756,937,11,2023-07-10,4,1049.48
757,939,90,2022-02-11,1,59.98
758,955,16,2023-08-06,4,746.64
759,829,79,2022-09-04,3,985.59
760,166,71,2022-08-01,1,335.4
761,356,92,2023-11-11,5,766.1
762,616,39,2023-06-06,5,2354.3
763,333,74,2024-12-26,4,1797.4
764,563,38,2024-04-09,1,425.96
765,675,80,2022-12-19,1,178.2
766,647,87,2025-01-15,1,298.5
767,761,66,2023-10-29,4,544.72
768,334,32,2022-10-20,4,246.36
769,540,18,2024-08-09,4,716.88
770,541,49,2024-10-11,5,2087.6
771,754,76,2024-03-07,5,723.25
772,507,29,2024-12-19,1,331.05
773,450,54,2023-12-14,4,832.32
774,115,31,2022-03-15,3,93.48
775,548,100,2022-02-16,2,85.96
776,160,28,2023-05-13,3,219.54
777,74,52,2023-09-16,1,343.8
778,422,25,2023-06-23,1,112.84
779,240,58,2022-02-27,1,449.65
780,332,45,2023-11-21,4,787.44
781,144,91,2022-07-12,4,513.08
782,330,72,2023-06-27,1,76.58
783,66,16,2024-10-27,4,746.64
784,121,8,2022-02-21,3,1338.45
785,910,3,2024-07-01,4,1889.8
786,656,37,2024-05-04,4,1134.4
787,38,78,2022-02-22,2,28.12
788,102,82,2022-04-03,2,826.6
789,751,14,2024-03-27,5,1205.85
790,325,74,2024-03-23,2,898.7
791,6,38,2023-09-06,5,2129.8
792,65,83,2022-10-10,1,125.56
793,215,70,2024-02-01,1,435.55
794,138,15,2023-10-07,5,1658.4
795,528,100,2022-01-30,2,85.96
796,837,29,2022-05-27,2,662.1
797,115,58,2023-02-06,4,1798.6
798,444,41,2024-04-11,1,338.14
799,680,51,2024-05-18,1,378.45
800,194,45,2022-12-01,1,196.86
801,704,52,2023-02-01,5,1719.0
802,932,46,2022-07-25,5,1907.0
803,60,43,2022-08-11,1,351.98
804,979,90,2024-03-26,3,179.94
805,785,67,2024-10-03,3,797.31
806,482,40,2023-04-20,2,592.1
807,378,90,2024-04-14,5,299.9
808,423,86,2022-07-27,2,852.62
809,49,95,2023-05-01,3,1017.87
810,229,67,2022-01-20,1,265.77
811,259,95,2022-10-30,5,1696.45
812,53,86,2024-09-16,2,852.62
813,885,82,2022-08-04,4,1653.2
814,765,50,2022-07-02,4,794.24
815,618,47,2024-01-07,3,1450.56
816,862,72,2024-09-10,5,382.9
817,535,85,2023-01-16,2,102.64
818,690,44,2023-11-26,1,108.55
819,147,12,2022-01-19,2,955.48
820,335,94,2022-09-17,1,91.71
821,97,35,2022-05-20,1,62.35
822,969,75,2023-11-05,3,1179.06
823,685,10,2024-10-09,4,99.56
824,82,79,2024-02-17,1,328.53
825,983,19,2022-05-21,1,61.34
826,60,30,2024-11-03,4,1306.04
827,449,13,2023-05-11,4,1208.08
828,806,66,2024-04-23,3,408.54
829,572,16,2022-03-26,3,559.98
830,430,51,2022-10-07,5,1892.25
831,276,93,2023-04-16,1,245.22
832,1000,38,2022-08-15,1,425.96
833,552,7,2024-06-06,4,1537.36
834,238,70,2023-03-06,3,1306.65
835,669,79,2023-01-02,1,328.53
836,221,40,2022-02-19,5,1480.25
837,458,81,2022-03-05,4,1235.48
838,311,30,2023-12-22,1,326.51
839,503,29,2023-06-29,2,662.1
840,262,78,2023-01-26,3,42.18
841,213,52,2022-05-31,1,343.8
842,837,12,2022-05-14,2,955.48
843,810,56,2022-12-09,4,691.44
844,249,47,2023-10-17,3,1450.56
845,742,48,2023-01-22,5,889.6
846,511,34,2023-02-20,3,36.45
847,698,30,2022-06-25,5,1632.55
848,599,42,2023-01-21,2,767.92
849,938,97,2024-07-08,2,650.12
850,732,1,2022-02-18,3,1310.88
851,349,96,2022-08-08,2,479.06
852,550,68,2025-01-16,3,424.83
853,259,95,2023-10-14,5,1696.45
854,217,64,2023-09-02,1,445.93
855,172,47,2024-01-14,4,1934.08
856,889,8,2024-08-18,1,446.15
857,576,83,2024-03-20,2,251.12
858,569,77,2025-01-12,3,204.54
859,128,45,2023-01-17,2,393.72
860,924,77,2024-04-10,5,340.9
861,833,64,2024-10-12,2,891.86
862,502,19,2024-10-10,5,306.7
863,822,18,2023-02-01,2,358.44
864,979,41,2022-04-04,4,1352.56
865,822,99,2022-10-21,3,1266.24
866,349,32,2023-01-18,5,307.95
867,51,95,2024-03-05,2,678.58
868,297,61,2023-06-05,2,217.8
869,961,93,2024-10-24,1,245.22
870,987,23,2022-12-25,3,82.74
871,950,82,2024-12-29,3,1239.9
872,596,43,2024-08-27,3,1055.94
873,911,17,2024-07-18,1,134.64
874,299,80,2022-01-29,4,712.8
875,738,72,2022-11-16,4,306.32
876,919,36,2024-09-20,1,391.37
877,118,93,2022-05-06,3,735.66
878,969,65,2024-09-09,4,1232.48
879,984,56,2024-09-05,1,172.86
880,384,28,2022-04-28,3,219.54
881,572,7,2023-06-06,1,384.34
882,149,27,2024-01-20,4,963.88
883,792,23,2022-02-20,1,27.58
884,113,96,2024-03-20,2,479.06
885,696,36,2022-11-12,2,782.74
886,449,93,2024-09-23,2,490.44
887,860,16,2022-09-20,1,186.66
888,891,52,2023-05-24,4,1375.2
889,727,99,2022-05-09,4,1688.32
890,558,45,2024-04-14,4,787.44
891,906,35,2024-06-20,3,187.05
892,728,77,2024-10-09,4,272.72
893,100,31,2022-09-24,2,62.32
894,514,43,2022-03-14,2,703.96
895,368,72,2024-07-14,4,306.32
896,54,69,2024-01-08,1,135.43
897,308,82,2023-07-31,2,826.6
898,559,25,2024-01-21,1,112.84
899,515,73,2024-08-10,4,1916.4
900,313,86,2023-02-16,4,1705.24
901,189,27,2022-06-07,5,1204.85
902,82,13,2022-04-07,1,302.02
903,270,25,2022-02-24,4,451.36
904,974,85,2022-09-16,3,153.96
905,179,7,2024-05-10,2,768.68
906,372,89,2024-06-28,2,581.76
907,528,83,2024-08-16,3,376.68
908,657,33,2022-03-24,2,412.66
909,484,6,2023-07-17,2,795.06
910,643,27,2024-06-23,1,240.97
911,955,84,2022-09-22,1,12.26
912,297,78,2022-12-08,3,42.18
913,200,61,2023-03-18,4,435.6
914,681,22,2023-08-16,5,297.9
915,168,10,2024-09-07,3,74.67
916,566,53,2024-11-01,5,437.9
917,71,13,2024-01-18,2,604.04
918,232,37,2022-10-18,1,283.6
919,647,54,2023-05-24,5,1040.4
920,56,51,2022-01-27,4,1513.8
921,540,98,2023-10-01,1,463.89
922,678,14,2022-03-04,2,482.34
923,520,84,2023-09-15,1,12.26
924,984,3,2023-02-26,5,2362.25
925,391,41,2023-02-19,3,1014.42
926,29,56,2023-09-01,1,172.86
927,225,9,2024-10-18,2,800.66
928,437,38,2024-12-11,3,1277.88
929,190,80,2023-10-01,3,534.6
930,396,95,2022-12-19,4,1357.16
931,947,40,2023-12-01,2,592.1
932,760,87,2024-12-07,2,597.0
933,851,75,2023-10-20,1,393.02
934,216,8,2023-07-05,2,892.3
935,725,39,2024-11-16,5,2354.3
936,239,95,2022-08-06,4,1357.16
937,5,16,2023-07-15,2,373.32
938,618,50,2024-12-07,2,397.12
939,828,6,2023-01-17,2,795.06
940,412,81,2022-05-13,2,617.74
941,726,28,2024-07-29,3,219.54
942,345,82,2022-10-17,2,826.6
943,901,41,2022-03-20,1,338.14
944,560,52,2024-10-20,3,1031.4
945,630,99,2022-02-03,4,1688.32
946,493,92,2023-07-25,5,766.1
947,898,71,2022-12-22,4,1341.6
948,237,21,2023-04-04,5,2265.65
949,587,96,2022-10-12,5,1197.65
950,582,85,2024-10-07,5,256.6
951,740,44,2023-11-14,2,217.1
952,218,99,2022-10-30,2,844.16
953,947,66,2023-08-18,5,680.9
954,60,4,2022-10-24,1,140.62
955,333,45,2023-12-21,3,590.58
956,940,60,2023-01-02,1,29.49
957,753,93,2022-09-03,1,245.22
958,679,52,2023-04-02,4,1375.2
959,415,78,2022-07-26,4,56.24
960,75,57,2023-12-13,4,525.76
961,620,19,2024-05-17,4,245.36
962,95,2,2022-04-17,1,48.17
963,329,58,2023-09-17,5,2248.25
964,163,31,2022-06-12,4,124.64
965,303,100,2024-04-12,2,85.96
966,952,20,2024-02-18,3,949.71
967,537,38,2023-10-11,5,2129.8
968,487,64,2024-11-30,2,891.86
969,881,32,2022-06-26,1,61.59
970,900,84,2022-03-10,4,49.04
971,411,66,2024-07-14,3,408.54
972,777,56,2023-08-30,5,864.3
973,101,99,2022-12-29,2,844.16
974,662,9,2023-06-30,4,1601.32
975,166,85,2023-03-11,5,256.6
976,797,98,2022-09-15,3,1391.67
977,776,10,2024-07-22,4,99.56
978,853,79,2022-01-18,2,657.06
979,402,54,2025-01-10,1,208.08
980,777,29,2022-06-14,4,1324.2
981,572,70,2024-01-10,2,871.1
982,977,62,2024-11-13,2,701.02
983,720,52,2023-09-22,1,343.8
984,575,1,2023-06-06,3,1310.88
985,575,8,2023-11-18,3,1338.45
986,186,76,2024-03-08,4,578.6
987,879,10,2023-11-26,4,99.56
988,547,24,2024-03-07,1,124.56
989,200,57,2024-10-25,3,394.32
990,751,77,2022-09-10,1,68.18
991,694,87,2023-12-14,4,1194.0
992,273,48,2022-03-02,3,533.76
993,664,95,2023-07-26,2,678.58
994,699,36,2022-02-04,4,1565.48
995,164,87,2024-02-04,2,597.0
996,230,47,2023-06-11,1,483.52
997,781,14,2024-10-27,2,482.34
998,648,19,2023-03-11,1,61.34
999,109,37,2023-12-09,5,1418.0
1000,528,71,2023-11-02,2,670.8
1001,303,53,2023-06-10,2,175.16
1002,409,83,2023-12-18,2,251.12
1003,780,99,2022-06-17,3,1266.24
1004,883,7,2022-02-27,2,768.68
1005,760,5,2024-02-06,4,1128.28
1006,107,94,2024-04-12,1,91.71
1007,308,81,2024-03-17,5,1544.35
1008,818,94,2024-08-24,1,91.71
1009,826,94,2024-04-03,3,275.13
1010,877,74,2022-11-30,5,2246.75
1011,857,41,2023-07-10,5,1690.7
1012,325,43,2022-06-09,1,351.98
1013,352,82,2023-06-12,1,413.3
1014,127,71,2022-11-27,5,1677.0
1015,833,89,2022-01-21,1,290.88
1016,485,40,2023-08-31,1,296.05
1017,51,47,2022-05-21,5,2417.6
1018,687,21,2024-01-29,5,2265.65
1019,880,88,2023-09-08,1,172.93
1020,293,83,2023-01-10,1,125.56
1021,697,28,2023-06-09,1,73.18
1022,751,2,2024-11-09,3,144.51
1023,160,40,2024-09-07,5,1480.25
1024,563,71,2022-08-17,4,1341.6
1025,824,89,2024-02-20,3,872.64
1026,849,96,2024-10-12,5,1197.65
1027,247,63,2022-04-12,4,1630.28
1028,343,60,2022-07-14,3,88.47
1029,663,68,2022-03-08,3,424.83
1030,821,53,2023-08-31,2,175.16
1031,266,35,2023-01-01,3,187.05
1032,736,57,2024-04-20,2,262.88
1033,41,17,2024-10-17,5,673.2
1034,764,36,2024-04-16,5,1956.85
1035,998,42,2023-03-27,4,1535.84
1036,718,82,2023-12-09,2,826.6
1037,315,48,2024-08-28,2,355.84
1038,472,7,2023-05-27,4,1537.36
1039,121,21,2023-09-26,5,2265.65
1040,30,64,2023-02-21,1,445.93
1041,719,37,2024-08-01,3,850.8
1042,913,25,2022-12-23,4,451.36
1043,208,17,2024-05-10,3,403.92
1044,891,40,2023-03-26,4,1184.2
1045,968,74,2023-07-06,5,2246.75
1046,177,88,2024-05-09,5,864.65
1047,870,12,2022-02-06,2,955.48
1048,394,42,2024-08-13,5,1919.8
1049,656,11,2024-10-14,3,787.11
1050,670,21,2023-05-23,4,1812.52
1051,852,54,2022-02-01,3,624.24
1052,322,58,2024-12-29,3,1348.95
1053,1,64,2023-01-19,2,891.86
1054,857,28,2024-10-31,4,292.72
1055,259,46,2023-02-15,3,1144.2
1056,749,31,2023-02-13,4,124.64
1057,164,84,2022-12-18,3,36.78
1058,96,46,2023-02-04,2,762.8
1059,493,45,2022-05-20,5,984.3
1060,894,16,2022-03-19,3,559.98
1061,118,41,2023-04-18,1,338.14
1062,375,6,2022-11-29,2,795.06
1063,580,71,2023-08-09,5,1677.0
1064,535,93,2023-10-03,1,245.22
1065,533,60,2024-08-30,1,29.49
1066,971,45,2024-03-03,1,196.86
1067,820,29,2023-02-02,3,993.15
1068,695,47,2023-07-09,3,1450.56
1069,49,91,2022-11-18,2,256.54
1070,673,89,2022-07-07,1,290.88
1071,404,41,2023-04-25,1,338.14
1072,206,14,2022-08-07,1,241.17
1073,773,37,2023-03-05,5,1418.0
1074,664,8,2024-08-14,4,1784.6
1075,173,18,2023-03-19,1,179.22
1076,74,70,2024-10-16,2,871.1
1077,214,63,2023-06-25,1,407.57
1078,250,100,2023-02-24,1,42.98
1079,854,38,2022-06-20,5,2129.8
1080,914,49,2022-05-02,4,1670.08
1081,748,92,2023-02-08,5,766.1
1082,820,45,2023-10-11,1,196.86
1083,277,15,2023-03-04,4,1326.72
1084,88,46,2022-06-23,5,1907.0
1085,565,20,2024-01-28,4,1266.28
1086,255,90,2024-10-09,4,239.92
1087,144,7,2022-10-29,1,384.34
1088,27,52,2024-10-23,3,1031.4
1089,887,14,2024-05-26,3,723.51
1090,702,41,2022-08-29,2,676.28
1091,764,71,2023-11-26,2,670.8
1092,432,88,2023-09-01,3,518.79
1093,34,68,2022-02-27,2,283.22
1094,793,81,2024-06-06,2,617.74
1095,547,87,2023-04-02,2,597.0
1096,770,65,2022-02-20,3,924.36
1097,673,17,2025-01-06,2,269.28
1098,308,50,2022-11-13,1,198.56
1099,473,41,2024-02-21,4,1352.56
1100,200,80,2023-11-12,4,712.8
1101,602,85,2023-11-24,5,256.6
1102,66,90,2022-07-06,1,59.98
1103,30,56,2023-01-08,1,172.86
1104,581,21,2022-11-25,2,906.26
1105,278,46,2024-11-30,2,762.8
1106,615,11,2024-08-18,4,1049.48
1107,483,10,2022-12-16,3,74.67
1108,498,38,2023-06-24,1,425.96
1109,215,35,2024-12-07,4,249.4
1110,708,75,2024-01-15,5,1965.1
1111,418,47,2024-09-10,2,967.04
1112,808,70,2023-01-24,4,1742.2
1113,92,65,2022-06-19,3,924.36
1114,524,15,2024-03-23,4,1326.72
1115,558,62,2023-01-26,5,1752.55
1116,454,11,2022-06-04,5,1311.85
1117,642,97,2022-09-05,4,1300.24
1118,812,55,2023-05-31,5,1561.9
1119,557,92,2023-01-09,5,766.1
1120,388,96,2022-06-15,1,239.53
1121,94,40,2023-05-31,5,1480.25
1122,257,18,2023-02-28,3,537.66
1123,882,53,2023-11-19,5,437.9
1124,257,83,2023-09-24,4,502.24
1125,633,90,2023-07-21,4,239.92
1126,644,28,2023-03-21,1,73.18
1127,333,45,2022-06-02,3,590.58
1128,201,60,2023-03-08,4,117.96
1129,27,86,2024-09-16,1,426.31
1130,452,98,2024-11-19,3,1391.67
1131,276,96,2024-07-08,4,958.12
1132,386,17,2025-01-04,5,673.2
1133,343,12,2024-06-22,4,1910.96
1134,451,77,2023-03-17,1,68.18
1135,970,87,2022-07-11,1,298.5
1136,685,63,2022-04-13,1,407.57
1137,639,90,2022-08-23,5,299.9
1138,708,61,2023-05-05,5,544.5
1139,624,18,2023-07-21,3,537.66
1140,848,21,2023-08-27,1,453.13
1141,744,38,2024-09-06,2,851.92
1142,545,80,2022-05-01,2,356.4
1143,220,18,2023-12-20,3,537.66
1144,749,56,2024-09-12,4,691.44
1145,923,96,2023-05-30,2,479.06
1146,175,90,2022-02-03,1,59.98
1147,471,24,2023-09-11,5,622.8
1148,445,83,2022-06-05,5,627.8
1149,71,1,2024-09-03,3,1310.88
1150,954,14,2023-09-25,3,723.51
1151,319,86,2024-03-23,4,1705.24
1152,982,46,2024-08-21,5,1907.0
1153,957,42,2022-03-25,2,767.92
1154,989,93,2022-01-24,2,490.44
1155,528,32,2024-03-29,5,307.95
1156,465,72,2024-12-05,1,76.58
1157,877,74,2024-09-18,1,449.35
1158,8,85,2022-06-25,3,153.96
1159,814,97,2023-08-28,1,325.06
1160,205,38,2023-04-06,4,1703.84
1161,384,15,2023-08-23,2,663.36
1162,872,56,2023-09-01,1,172.86
1163,983,49,2022-01-31,1,417.52
1164,352,4,2024-10-15,5,703.1
1165,487,68,2024-07-07,4,566.44
1166,922,5,2024-10-29,5,1410.35
1167,698,65,2024-04-23,4,1232.48
1168,923,8,2022-08-19,5,2230.75
1169,257,53,2024-05-20,1,87.58
1170,414,78,2022-09-08,1,14.06
1171,406,43,2022-09-04,2,703.96
1172,607,60,2024-03-31,1,29.49
1173,274,59,2022-08-10,3,946.14
1174,557,30,2023-09-09,4,1306.04
1175,21,62,2022-09-07,1,350.51
1176,262,64,2023-08-17,1,445.93
1177,515,16,2023-12-13,4,746.64
1178,808,50,2023-03-18,4,794.24
1179,962,64,2022-05-06,2,891.86
1180,525,22,2024-04-11,5,297.9
1181,29,55,2022-07-02,1,312.38
1182,837,28,2024-12-27,5,365.9
1183,791,64,2023-03-01,1,445.93
1184,966,10,2023-10-31,2,49.78
1185,447,66,2023-08-01,3,408.54
1186,525,59,2022-11-27,5,1576.9
1187,972,49,2024-06-30,1,417.52
1188,99,20,2024-02-21,1,316.57
1189,373,40,2024-06-04,5,1480.25
1190,131,25,2024-06-26,3,338.52
1191,200,33,2023-06-14,4,825.32
1192,667,91,2024-12-18,3,384.81
1193,886,3,2022-04-22,1,472.45
1194,473,69,2024-10-26,4,541.72
1195,868,100,2023-03-02,3,128.94
1196,941,58,2023-12-16,5,2248.25
1197,447,73,2023-10-02,2,958.2
1198,631,72,2022-02-27,3,229.74
1199,695,96,2023-02-24,4,958.12
1200,246,72,2023-10-23,1,76.58
1201,402,8,2022-08-15,3,1338.45
1202,403,18,2022-03-19,5,896.1
1203,142,11,2023-12-11,3,787.11
1204,85,47,2024-07-07,1,483.52
1205,282,41,2024-10-12,2,676.28
1206,571,86,2022-02-26,3,1278.93
1207,102,30,2023-12-08,1,326.51
1208,191,46,2023-09-28,3,1144.2
1209,468,29,2023-09-04,5,1655.25
1210,337,55,2023-02-07,5,1561.9
1211,656,26,2023-10-13,1,153.85
1212,439,31,2023-04-22,5,155.8
1213,862,97,2024-12-14,2,650.12
1214,235,53,2022-12-01,1,87.58
1215,846,87,2024-12-22,4,1194.0
1216,642,55,2025-01-08,2,624.76
1217,574,87,2023-01-07,4,1194.0
1218,337,54,2022-05-14,5,1040.4
1219,960,93,2025-01-08,3,735.66
1220,105,1,2022-08-22,2,873.92
1221,498,29,2022-10-28,5,1655.25
1222,214,31,2023-04-03,3,93.48
1223,757,41,2023-01-03,5,1690.7
1224,36,30,2022-02-18,5,1632.55
1225,766,50,2023-06-11,3,595.68
1226,926,57,2024-02-23,3,394.32
1227,305,48,2023-10-21,2,355.84
1228,742,79,2023-11-08,5,1642.65
1229,939,23,2022-02-03,5,137.9
1230,787,14,2022-10-03,1,241.17
1231,894,51,2024-05-30,3,1135.35
1232,31,82,2023-12-23,1,413.3
1233,522,14,2024-05-21,5,1205.85
1234,466,27,2022-06-25,2,481.94
1235,121,10,2023-08-04,1,24.89
1236,993,99,2022-08-14,1,422.08
1237,311,26,2023-09-04,3,461.55
1238,165,54,2022-04-27,2,416.16
1239,769,82,2025-01-16,5,2066.5
1240,132,63,2022-03-21,2,815.14
1241,878,14,2022-12-07,4,964.68
1242,281,84,2023-12-19,2,24.52
1243,579,45,2022-11-18,5,984.3
1244,636,76,2023-09-06,4,578.6
1245,88,32,2023-06-17,4,246.36
1246,170,13,2022-05-28,2,604.04
1247,151,16,2023-11-12,2,373.32
1248,457,47,2022-03-11,3,1450.56
1249,719,37,2024-02-05,2,567.2
1250,954,82,2022-04-21,4,1653.2
1251,686,85,2023-08-17,3,153.96
1252,416,64,2022-10-03,5,2229.65
1253,743,64,2023-05-28,1,445.93
1254,335,59,2022-05-04,4,1261.52
1255,508,40,2022-10-09,4,1184.2
1256,643,55,2023-12-03,5,1561.9
1257,721,45,2024-03-25,3,590.58
1258,286,18,2024-10-14,1,179.22
1259,133,69,2023-06-26,3,406.29
1260,475,10,2023-01-23,1,24.89
1261,736,72,2024-03-07,3,229.74
1262,148,50,2022-02-14,4,794.24
1263,208,99,2023-05-04,1,422.08
1264,401,41,2024-04-09,4,1352.56
1265,701,75,2024-12-06,5,1965.1
1266,671,29,2023-03-09,5,1655.25
1267,418,33,2023-12-29,5,1031.65
1268,605,50,2024-04-07,2,397.12
1269,842,53,2024-06-06,1,87.58
1270,159,65,2023-09-05,4,1232.48
1271,171,34,2023-05-03,2,24.3
1272,697,57,2024-07-29,1,131.44
1273,362,3,2023-04-29,4,1889.8
1274,803,51,2022-06-12,4,1513.8
1275,707,76,2022-03-03,5,723.25
1276,258,52,2022-08-10,2,687.6
1277,579,77,2023-07-25,4,272.72
1278,583,39,2022-04-10,5,2354.3
1279,18,66,2024-02-05,3,408.54
1280,505,70,2024-02-15,4,1742.2
1281,727,81,2022-09-15,3,926.61
1282,113,85,2024-08-04,5,256.6
1283,81,58,2024-11-13,3,1348.95
1284,472,79,2022-12-02,2,657.06
1285,462,57,2025-01-03,5,657.2
1286,102,63,2022-05-20,1,407.57
1287,477,62,2022-10-13,3,1051.53
1288,517,99,2023-06-08,1,422.08
1289,807,54,2024-01-28,3,624.24
1290,598,61,2022-10-07,2,217.8
1291,641,45,2023-08-10,3,590.58
1292,950,74,2024-05-18,2,898.7
1293,288,96,2022-06-27,3,718.59
1294,664,77,2024-01-01,5,340.9
1295,800,93,2022-06-11,5,1226.1
1296,628,39,2024-02-23,2,941.72
1297,454,84,2025-01-04,1,12.26
1298,42,32,2024-07-06,3,184.77
1299,556,79,2024-05-29,5,1642.65
1300,959,62,2023-06-17,1,350.51
1301,484,80,2023-07-01,1,178.2
1302,560,84,2022-01-18,3,36.78
1303,841,4,2024-03-31,1,140.62
1304,795,14,2024-04-26,5,1205.85
1305,821,31,2022-03-22,2,62.32
1306,635,1,2024-10-10,3,1310.88
1307,100,66,2023-04-02,3,408.54
1308,837,34,2024-01-18,1,12.15
1309,433,3,2024-09-29,3,1417.35
1310,120,6,2024-06-19,3,1192.59
1311,128,25,2023-05-05,4,451.36
1312,353,36,2022-06-25,1,391.37
1313,639,23,2022-02-11,1,27.58
1314,680,42,2023-05-22,1,383.96
1315,197,90,2023-08-14,2,119.96
1316,214,100,2022-07-21,3,128.94
1317,292,41,2023-06-23,1,338.14
1318,594,99,2024-07-05,2,844.16
1319,749,79,2022-03-10,3,985.59
1320,411,85,2022-06-30,2,102.64
1321,962,37,2024-12-20,1,283.6
1322,16,76,2022-04-14,5,723.25
1323,17,82,2022-10-24,5,2066.5
1324,810,97,2024-09-25,2,650.12
1325,647,31,2022-02-27,4,124.64
1326,464,78,2023-02-16,3,42.18
1327,853,92,2023-10-07,1,153.22
1328,161,6,2023-10-06,5,1987.65
1329,116,35,2024-07-28,3,187.05
1330,99,40,2024-03-14,5,1480.25
1331,356,51,2023-07-31,3,1135.35
1332,877,72,2024-02-27,4,306.32
1333,289,79,2022-05-05,4,1314.12
1334,832,32,2023-08-31,4,246.36
1335,986,96,2025-01-02,3,718.59
1336,678,90,2023-05-29,5,299.9
1337,777,81,2024-10-27,2,617.74
1338,575,39,2022-05-02,4,1883.44
1339,2,27,2024-10-18,3,722.91
1340,808,97,2022-08-30,4,1300.24
1341,151,40,2022-06-30,2,592.1
1342,996,15,2024-03-25,2,663.36
1343,675,55,2023-11-11,2,624.76
1344,765,32,2023-03-01,1,61.59
1345,842,61,2024-09-30,2,217.8
1346,919,96,2022-03-11,5,1197.65
1347,626,60,2023-07-07,3,88.47
1348,521,89,2023-11-30,3,872.64
1349,775,21,2024-07-09,5,2265.65
1350,946,71,2024-03-15,3,1006.2
1351,622,1,2023-04-04,1,436.96
1352,896,80,2024-09-16,4,712.8
1353,306,69,2024-02-07,5,677.15
1354,576,83,2022-05-06,4,502.24
1355,724,70,2024-07-23,1,435.55
1356,874,43,2024-11-06,4,1407.92
1357,524,38,2022-05-27,3,1277.88
1358,84,46,2024-03-25,2,762.8
1359,114,66,2023-06-15,2,272.36
1360,625,42,2022-09-18,5,1919.8
1361,231,75,2023-11-17,3,1179.06
1362,838,81,2023-02-11,2,617.74
1363,853,22,2022-05-16,5,297.9
1364,301,42,2022-10-02,2,767.92
1365,545,97,2024-10-08,3,975.18
1366,164,13,2022-02-25,4,1208.08
1367,437,62,2023-03-03,1,350.51
1368,88,53,2024-10-23,5,437.9
1369,858,26,2023-02-26,3,461.55
1370,187,81,2023-08-19,2,617.74
1371,739,43,2023-09-08,4,1407.92
1372,508,98,2024-12-08,1,463.89
1373,685,72,2022-05-26,2,153.16
1374,35,23,2023-03-13,2,55.16
1375,288,69,2024-10-30,2,270.86
1376,768,96,2022-11-19,4,958.12
1377,660,26,2024-07-04,5,769.25
1378,59,23,2022-07-06,3,82.74
1379,750,7,2022-11-22,4,1537.36
1380,844,95,2022-12-13,5,1696.45
1381,100,46,2024-04-08,5,1907.0
1382,64,47,2024-06-25,4,1934.08
1383,477,64,2022-12-13,3,1337.79
1384,855,77,2023-02-17,4,272.72
1385,750,16,2024-10-26,3,559.98
1386,805,80,2022-11-19,1,178.2
1387,227,66,2023-08-09,1,136.18
1388,482,31,2023-07-23,1,31.16
1389,796,81,2024-02-06,5,1544.35
1390,945,1,2023-06-08,5,2184.8
1391,254,30,2022-12-27,5,1632.55
1392,644,38,2023-10-07,4,1703.84
1393,506,55,2024-03-23,2,624.76
1394,665,25,2024-06-26,2,225.68
1395,697,32,2024-12-02,2,123.18
1396,48,35,2022-10-30,1,62.35
1397,53,9,2022-06-05,1,400.33
1398,157,29,2024-04-11,5,1655.25
1399,864,27,2024-05-22,3,722.91
1400,138,65,2022-12-19,4,1232.48
1401,39,17,2022-03-05,3,403.92
1402,976,32,2024-05-02,5,307.95
1403,483,92,2023-11-18,4,612.88
1404,798,74,2024-03-06,2,898.7
1405,462,100,2022-03-17,5,214.9
1406,684,62,2024-08-19,5,1752.55
1407,385,42,2024-10-13,1,383.96
1408,803,99,2022-02-10,1,422.08
1409,357,39,2022-02-02,4,1883.44
1410,671,13,2023-02-13,3,906.06
1411,998,47,2022-02-27,2,967.04
1412,56,48,2023-07-20,4,711.68
1413,568,23,2022-02-02,3,82.74
1414,248,27,2025-01-01,3,722.91
1415,922,47,2023-04-03,5,2417.6
1416,908,57,2024-11-04,4,525.76
1417,58,64,2022-09-15,2,891.86
1418,156,36,2024-02-18,5,1956.85
1419,784,47,2023-01-16,2,967.04
1420,561,40,2023-11-10,3,888.15
1421,143,8,2022-04-27,4,1784.6
1422,663,35,2022-04-26,3,187.05
1423,856,74,2022-01-21,3,1348.05
1424,833,45,2022-10-29,4,787.44
1425,817,74,2024-06-15,2,898.7
